"RK",TIERS,"PLAYER NAME",TEAM,"POS","BYE WEEK","SOS SEASON","ECR VS. ADP"
"112",8,"Michael Carter",NYJ,"RB40","10","4 out of 5 stars","-1"
"113",8,"Chase Claypool",PIT,"WR47","9","4 out of 5 stars","+3"
"114",8,"Pat Freiermuth",PIT,"TE12","9","4 out of 5 stars","-5"
"115",8,"James Cook",BUF,"RB41","7","4 out of 5 stars","-14"
"116",8,"Hunter Henry",NE,"TE13","10","4 out of 5 stars","+11"
"117",8,"Justin Fields",CHI,"QB16","14","4 out of 5 stars","+23"
"118",8,"Tua Tagovailoa",MIA,"QB17","11","2 out of 5 stars","+8"
"119",8,"James Robinson",JAC,"RB42","11","3 out of 5 stars","-11"
"120",8,"Garrett Wilson",NYJ,"WR48","10","1 out of 5 stars","+9"
"121",8,"Marquez Valdes-Scantling",KC,"WR49","8","2 out of 5 stars","+17"
"122",8,"Tyler Boyd",CIN,"WR50","10","3 out of 5 stars","+12"
"123",8,"Skyy Moore",KC,"WR51","8","2 out of 5 stars","-4"
"124",8,"Trevor Lawrence",JAC,"QB18","11","5 out of 5 stars","+20"
"125",8,"Alexander Mattison",MIN,"RB43","7","4 out of 5 stars","-8"
"126",8,"David Njoku",CLE,"TE14","9","4 out of 5 stars","+30"
"127",8,"Kenneth Gainwell",PHI,"RB44","7","3 out of 5 stars","-2"
"128",8,"Irv Smith Jr.",MIN,"TE15","7","3 out of 5 stars","+23"
"129",8,"Nyheim Hines",IND,"RB45","14","3 out of 5 stars","-7"
"130",8,"Raheem Mostert",MIA,"RB46","11","4 out of 5 stars","+7"
"131",8,"Michael Gallup",DAL,"WR52","9","3 out of 5 stars","-8"
"132",8,"Albert Okwuegbunam",DEN,"TE16","9","3 out of 5 stars","+27"
"133",8,"Russell Gage",TB,"WR53","11","4 out of 5 stars","+25"
"134",9,"Khalil Herbert",CHI,"RB47","14","5 out of 5 stars","+5"
"135",9,"Mike Gesicki",MIA,"TE17","11","3 out of 5 stars","-5"
"136",9,"Jamaal Williams",DET,"RB48","6","4 out of 5 stars","+9"
"137",9,"Jameis Winston",NO,"QB19","14","3 out of 5 stars","+9"
"138",9,"George Pickens",PIT,"WR54","9","4 out of 5 stars","-25"
"139",9,"Jakobi Meyers",NE,"WR55","10","4 out of 5 stars","+26"
"140",9,"DJ Chark Jr.",DET,"WR56","6","3 out of 5 stars","+10"
"141",9,"Matt Ryan",IND,"QB20","14","3 out of 5 stars","+21"
"142",9,"DeVante Parker",NE,"WR57","10","4 out of 5 stars","+19"
"143",9,"Tyler Allgeier",ATL,"RB49","14","1 out of 5 stars","-12"
"144",9,"Julio Jones",TB,"WR58","11","4 out of 5 stars","-11"
"145",9,"Robert Tonyan",GB,"TE18","14","1 out of 5 stars","+19"
"146",9,"Jarvis Landry",NO,"WR59","14","4 out of 5 stars","-3"
"147",9,"J.D. McKissic",WAS,"RB50","14","4 out of 5 stars","+13"
"148",9,"Tyler Higbee",LAR,"TE19","7","3 out of 5 stars","+32"
"149",9,"Rachaad White",TB,"RB51","11","2 out of 5 stars","-21"
"150",9,"Gerald Everett",LAC,"TE20","8","4 out of 5 stars","+32"
"151",9,"Ryan Tannehill",TEN,"QB21","6","4 out of 5 stars","+30"
"152",9,"Noah Fant",SEA,"TE21","11","2 out of 5 stars","+21"
"153",9,"Buffalo Bills",BUF,"DST1","7","4 out of 5 stars","-33"
"154",9,"Rondale Moore",ARI,"WR60","13","2 out of 5 stars","+12"
"155",9,"Jahan Dotson",WAS,"WR61","14","4 out of 5 stars","-1"
"156",9,"Kenny Golladay",NYG,"WR62","9","4 out of 5 stars","+45"
"157",9,"Tampa Bay Buccaneers",TB,"DST2","11","4 out of 5 stars","-33"
"158",9,"Evan Engram",JAC,"TE22","11","4 out of 5 stars","+49"
"159",9,"Daniel Jones",NYG,"QB22","9","5 out of 5 stars","+40"
"160",9,"Nico Collins",HOU,"WR63","6","3 out of 5 stars","+25"
"161",9,"Mac Jones",NE,"QB23","10","4 out of 5 stars","+10"
"162",9,"Austin Hooper",TEN,"TE23","6","5 out of 5 stars","+62"
"163",9,"San Francisco 49ers",SF,"DST3","9","4 out of 5 stars","-28"
"164",9,"Zamir White",LV,"RB52","6","2 out of 5 stars","-11"
"165",10,"Jared Goff",DET,"QB24","6","3 out of 5 stars","+28"
"166",10,"Joshua Palmer",LAC,"WR64","8","3 out of 5 stars","+11"
"167",10,"Carson Wentz",WAS,"QB25","14","4 out of 5 stars","+52"
"168",10,"Corey Davis",NYJ,"WR65","10","1 out of 5 stars","+82"
"169",10,"Indianapolis Colts",IND,"DST4","14","3 out of 5 stars","-27"
"170",10,"Isaiah Spiller",LAC,"RB53","8","2 out of 5 stars","-21"
"171",10,"Mark Ingram II",NO,"RB54","14","3 out of 5 stars","-3"
"172",10,"Logan Thomas",WAS,"TE24","14","4 out of 5 stars","+68"
"173",10,"Justin Tucker",BAL,"K1","10","3 out of 5 stars","-52"
"174",10,"K.J. Osborn",MIN,"WR66","7","2 out of 5 stars","+39"
"175",10,"Mecole Hardman",KC,"WR67","8","2 out of 5 stars","-5"
"176",10,"New Orleans Saints",NO,"DST5","14","3 out of 5 stars","-13"
"177",10,"Los Angeles Rams",LAR,"DST6","7","3 out of 5 stars","-22"
"178",10,"Baker Mayfield",CAR,"QB26","13","3 out of 5 stars","-3"
"179",10,"D'Onta Foreman",CAR,"RB55","13","3 out of 5 stars","-5"
"180",10,"Van Jefferson",LAR,"WR68","7","2 out of 5 stars","+88"
"181",10,"Robbie Anderson",CAR,"WR69","13","3 out of 5 stars","+50"
"182",10,"Denver Broncos",DEN,"DST7","9","3 out of 5 stars","-6"
"183",10,"Hayden Hurst",CIN,"TE25","10","2 out of 5 stars","+25"
"184",10,"New England Patriots",NE,"DST8","10","3 out of 5 stars","+4"
"185",10,"Gus Edwards",BAL,"RB56","10","4 out of 5 stars","+53"
"186",10,"Isiah Pacheco",KC,"RB57","8","3 out of 5 stars","+30"
"187",10,"Brian Robinson Jr.",WAS,"RB58","14","4 out of 5 stars","-51"
"188",10,"Jameson Williams",DET,"WR70","6","3 out of 5 stars","+2"
"189",10,"Zach Wilson",NYJ,"QB27","10","1 out of 5 stars","+20"
"190",10,"Tyler Bass",BUF,"K2","7","4 out of 5 stars","-43"
"191",10,"Jalen Tolbert",DAL,"WR71","9","3 out of 5 stars","+5"
"192",10,"Boston Scott",PHI,"RB59","7","3 out of 5 stars","+77"
"193",10,"Marvin Jones Jr.",JAC,"WR72","11","4 out of 5 stars","+41"
"194",10,"Christian Watson",GB,"WR73","14","3 out of 5 stars","+6"
"195",10,"Davis Mills",HOU,"QB28","6","4 out of 5 stars","+30"
"196",10,"Darrel Williams",ARI,"RB60","13","2 out of 5 stars","-9"
"197",10,"Matt Gay",LAR,"K3","7","2 out of 5 stars","-49"
"198",10,"Dallas Cowboys",DAL,"DST9","9","2 out of 5 stars","-29"
"199",10,"Wan'Dale Robinson",NYG,"WR74","9","4 out of 5 stars","-5"
"200",10,"KJ Hamler",DEN,"WR75","9","4 out of 5 stars","+27"
"201",10,"Evan McPherson",CIN,"K4","10","0 out of 5 stars","-69"
"202",10,"Romeo Doubs",GB,"WR76","14","3 out of 5 stars","-50"
"203",10,"Daniel Carlson",LV,"K5","6","2 out of 5 stars","-62"
"204",10,"Los Angeles Chargers",LAC,"DST10","8","4 out of 5 stars","-26"
"205",10,"Isaiah McKenzie",BUF,"WR77","7","4 out of 5 stars","-38"
"206",10,"Sony Michel",LAC,"RB61","8","2 out of 5 stars","+33"
"207",10,"Alec Pierce",IND,"WR78","14","4 out of 5 stars","-23"
"208",10,"Green Bay Packers",GB,"DST11","14","3 out of 5 stars","-19"
"209",10,"Jeff Wilson Jr.",SF,"RB62","9","2 out of 5 stars","-5"
"210",10,"Parris Campbell",IND,"WR79","14","4 out of 5 stars","+8"
"211",10,"Curtis Samuel",WAS,"WR80","14","4 out of 5 stars","+116"
"212",10,"Donovan Peoples-Jones",CLE,"WR81","9","4 out of 5 stars","+40"
"213",10,"Ronald Jones II",KC,"RB63","8","3 out of 5 stars","+17"
"214",10,"Miami Dolphins",MIA,"DST12","11","3 out of 5 stars","+7"
"215",11,"Brevin Jordan",HOU,"TE26","6","3 out of 5 stars","+52"
"216",11,"Harrison Butker",KC,"K6","8","5 out of 5 stars","-59"
"217",11,"Ryan Succop",TB,"K7","11","1 out of 5 stars","-12"
"218",11,"Marcus Mariota",ATL,"QB29","14","3 out of 5 stars","+14"
"219",11,"Tyrion Davis-Price",SF,"RB64","9","2 out of 5 stars","-22"
"220",11,"Kansas City Chiefs",KC,"DST13","8","3 out of 5 stars","+8"
"221",11,"Mo Alie-Cox",IND,"TE27","14","2 out of 5 stars","+84"
"222",11,"Baltimore Ravens",BAL,"DST14","10","4 out of 5 stars","-27"
"223",11,"Cleveland Browns",CLE,"DST15","9","4 out of 5 stars","-3"
"224",11,"Matt Prater",ARI,"K8","13","2 out of 5 stars","-52"
"225",11,"Philadelphia Eagles",PHI,"DST16","7","2 out of 5 stars","-2"
"226",11,"Kendrick Bourne",NE,"WR82","10","4 out of 5 stars","+76"
"227",11,"Pittsburgh Steelers",PIT,"DST17","9","5 out of 5 stars","-44"
"228",11,"D'Ernest Johnson",CLE,"RB65","9","3 out of 5 stars","+69"
"229",11,"Jamison Crowder",BUF,"WR83","7","4 out of 5 stars","+102"
"230",11,"A.J. Green",ARI,"WR84","13","2 out of 5 stars","+34"
"231",11,"Rex Burkhead",HOU,"RB66","6","3 out of 5 stars","+35"
"232",11,"Rodrigo Blankenship",IND,"K9","14","4 out of 5 stars","-15"
"233",11,"David Bell",CLE,"WR85","9","4 out of 5 stars","+24"
"234",11,"Sterling Shepard",NYG,"WR86","9","4 out of 5 stars","+75"
"235",11,"Samaje Perine",CIN,"RB67","10","3 out of 5 stars","+65"
"236",11,"Jonnu Smith",NE,"TE28","10","4 out of 5 stars","-"
"237",11,"Jerick McKinnon",KC,"RB68","8","3 out of 5 stars","+10"
"238",11,"Damien Williams",ATL,"RB69","14","1 out of 5 stars","+85"
"239",11,"Chuba Hubbard",CAR,"RB70","13","3 out of 5 stars","-41"
"240",11,"Mike Davis",BAL,"RB71","10","4 out of 5 stars","-54"
"241",11,"Jason Sanders",MIA,"K10","11","1 out of 5 stars","+83"
"242",11,"Brandon McManus",DEN,"K11","9","4 out of 5 stars","-63"
"243",11,"Kenyan Drake",BAL,"RB72","10","4 out of 5 stars","-33"
"244",11,"Zay Jones",JAC,"WR87","11","4 out of 5 stars","+78"
"245",11,"Younghoe Koo",ATL,"K12","14","1 out of 5 stars","-43"
"246",11,"Arizona Cardinals",ARI,"DST18","13","3 out of 5 stars","+45"
"247",11,"Nick Folk",NE,"K13","10","5 out of 5 stars","-35"
"248",11,"Zack Moss",BUF,"RB73","7","4 out of 5 stars","+73"
"249",11,"Cincinnati Bengals",CIN,"DST19","10","4 out of 5 stars","+64"
"250",11,"Eno Benjamin",ARI,"RB74","13","2 out of 5 stars","-36"
"251",11,"Robbie Gould",SF,"K14","9","3 out of 5 stars","-8"
"252",11,"Tennessee Titans",TEN,"DST20","6","2 out of 5 stars","-41"
"253",11,"Jake Elliott",PHI,"K15","7","2 out of 5 stars","+18"
"254",11,"Laviska Shenault Jr.",CAR,"WR88","13","3 out of 5 stars","+41"
"255",11,"Mitch Trubisky",PIT,"QB30","9","3 out of 5 stars","-18"
"256",11,"Cameron Brate",TB,"TE29","11","3 out of 5 stars","-20"
"257",11,"Dustin Hopkins",LAC,"K16","8","5 out of 5 stars","-31"
"258",11,"Sammy Watkins",GB,"WR89","14","3 out of 5 stars","-43"
"259",11,"Byron Pringle",CHI,"WR90","14","3 out of 5 stars","-"
"260",11,"Adam Trautman",NO,"TE30","14","4 out of 5 stars","-"
"261",11,"Terrace Marshall Jr.",CAR,"WR91","13","3 out of 5 stars","-"
"262",11,"Randall Cobb",GB,"WR92","14","3 out of 5 stars","-7"
"263",12,"Bryan Edwards",ATL,"WR93","14","4 out of 5 stars","-"
"264",12,"Carolina Panthers",CAR,"DST21","13","4 out of 5 stars","+17"
"265",12,"Wil Lutz",NO,"K17","14","4 out of 5 stars","-62"
"266",12,"Minnesota Vikings",MIN,"DST22","7","2 out of 5 stars","-21"
"267",12,"Braxton Berrios",NYJ,"WR94","10","1 out of 5 stars","+48"
"268",12,"Chris Boswell",PIT,"K18","9","3 out of 5 stars","-3"
"269",12,"Deshaun Watson",CLE,"QB31","9","4 out of 5 stars","-77"
"270",12,"Matt Breida",NYG,"RB75","9","3 out of 5 stars","+49"
"271",12,"Mason Crosby",GB,"K19","14","4 out of 5 stars","-"
"272",12,"Nelson Agholor",NE,"WR95","10","4 out of 5 stars","-"
"273",12,"Trey Sermon",PHI,"RB76","7","3 out of 5 stars","+20"
"274",12,"Cedrick Wilson Jr.",MIA,"WR96","11","2 out of 5 stars","-"
"275",12,"Greg Zuerlein",NYJ,"K20","10","0 out of 5 stars","-"
"276",12,"C.J. Uzomah",NYJ,"TE31","10","3 out of 5 stars","-"
"277",12,"Marlon Mack",FA,"RB77","-","-","-35"
"278",12,"Greg Joseph",MIN,"K21","7","0 out of 5 stars","-24"
"279",12,"Dan Arnold",JAC,"TE32","11","4 out of 5 stars","-"
"280",12,"Myles Gaskin",MIA,"RB78","11","4 out of 5 stars","-29"
"281",12,"Marquez Callaway",NO,"WR97","14","4 out of 5 stars","+27"
"282",12,"Hassan Haskins",TEN,"RB79","6","4 out of 5 stars","-33"
"283",12,"Chicago Bears",CHI,"DST23","14","1 out of 5 stars","+6"
"284",12,"Washington Commanders",WAS,"DST24","14","1 out of 5 stars","-51"
"285",12,"Graham Gano",NYG,"K22","9","1 out of 5 stars","-"
"286",12,"Ke'Shawn Vaughn",TB,"RB80","11","2 out of 5 stars","-24"
"287",12,"Joshua Kelley",LAC,"RB81","8","2 out of 5 stars","-8"
"288",12,"Geno Smith",SEA,"QB32","11","3 out of 5 stars","-53"
"289",12,"Jacoby Brissett",CLE,"QB33","9","4 out of 5 stars","-48"
"290",12,"Trey McBride",ARI,"TE33","13","3 out of 5 stars","-"
"291",12,"Jason Myers",SEA,"K23","11","5 out of 5 stars","-"
"292",12,"New York Giants",NYG,"DST25","9","2 out of 5 stars","-"
"293",12,"Cairo Santos",CHI,"K24","14","3 out of 5 stars","-"
"294",12,"Randy Bullock",TEN,"K25","6","3 out of 5 stars","-"
"295",12,"Nick Westbrook-Ikhine",TEN,"WR98","6","3 out of 5 stars","-"
"296",12,"Kyle Rudolph",TB,"TE34","11","3 out of 5 stars","-43"
"297",12,"Chris Evans",CIN,"RB82","10","3 out of 5 stars","-14"
"298",12,"Kenny Pickett",PIT,"QB34","9","3 out of 5 stars","-107"
"299",12,"William Fuller V",FA,"WR99","-","-","+31"
"300",12,"Isaiah Likely",BAL,"TE35","10","2 out of 5 stars","-78"
"301",12,"Quez Watkins",PHI,"WR100","7","4 out of 5 stars","-41"
"302",12,"Odell Beckham Jr.",FA,"WR101","-","-","-96"
"303",12,"New York Jets",NYJ,"DST26","10","4 out of 5 stars","-"
"304",12,"Tyler Conklin",NYJ,"TE36","10","3 out of 5 stars","-"
"305",12,"Kyren Williams",LAR,"RB83","7","2 out of 5 stars","+24"
"306",12,"Seattle Seahawks",SEA,"DST27","11","3 out of 5 stars","-47"
"307",12,"Velus Jones Jr.",CHI,"WR102","14","3 out of 5 stars","+25"
"308",12,"Ameer Abdullah",LV,"RB84","6","2 out of 5 stars","-64"
"309",12,"Ka'imi Fairbairn",HOU,"K26","6","4 out of 5 stars","-"
"310",12,"Devin Duvernay",BAL,"WR103","10","3 out of 5 stars","+23"
"311",12,"Daniel Bellinger",NYG,"TE37","9","4 out of 5 stars","-"
"312",12,"Josh Reynolds",DET,"WR104","6","3 out of 5 stars","-"
"313",12,"Dontrell Hilliard",TEN,"RB85","6","4 out of 5 stars","-84"
"314",12,"O.J. Howard",HOU,"TE38","6","3 out of 5 stars","-"
"315",12,"Pierre Strong Jr.",NE,"RB86","10","4 out of 5 stars","-"
"316",13,"Jacksonville Jaguars",JAC,"DST28","11","2 out of 5 stars","-"
"317",13,"Greg Dulcich",DEN,"TE39","9","3 out of 5 stars","-"
"318",13,"Tre'Quan Smith",NO,"WR105","14","4 out of 5 stars","-"
"319",13,"Jaylen Warren",PIT,"RB87","9","3 out of 5 stars","-34"
"320",13,"Kyle Philips",TEN,"WR106","6","3 out of 5 stars","+5"
"321",13,"Darius Slayton",NYG,"WR107","9","4 out of 5 stars","-"
