"RK",TIERS,"PLAYER NAME",TEAM,"POS","BYE WEEK","SOS SEASON","ECR VS. ADP"
"472",15,"Josh Oliver",MIN,"TE66","13","3 out of 5 stars","-"
"473",15,"Erik Ezukanma",MIA,"WR159","10","3 out of 5 stars","-"
"474",15,"Marquise Goodwin",CLE,"WR160","5","3 out of 5 stars","-"
"475",15,"Aidan O'Connell",LV,"QB46","13","4 out of 5 stars","-"
"476",15,"Denzel Mims",DET,"WR161","9","3 out of 5 stars","-"
"477",15,"Brandon Bolden",LV,"RB129","13","3 out of 5 stars","-"
"478",15,"Ronnie Rivers",LAR,"RB130","10","3 out of 5 stars","-"
"479",15,"Anthony McFarland Jr.",PIT,"RB131","6","3 out of 5 stars","-145"
"480",15,"Teagan Quitoriano",HOU,"TE67","7","3 out of 5 stars","-"
"481",15,"Scott Miller",ATL,"WR162","11","4 out of 5 stars","-"
"482",15,"Carson Wentz",FA,"QB47","-","-","-"
"483",15,"Tyler Huntley",BAL,"QB48","13","3 out of 5 stars","-"
"484",15,"Zach Wilson",NYJ,"QB49","7","2 out of 5 stars","-"
"485",15,"Travis Homer",CHI,"RB132","13","5 out of 5 stars","-145"
"486",15,"Ashton Dulin",IND,"WR163","11","4 out of 5 stars","-"
"487",15,"Alec Ingold",MIA,"RB133","10","1 out of 5 stars","-"
"488",15,"Jimmy Graham",NO,"TE68","11","5 out of 5 stars","-"
"489",15,"Ian Thomas",CAR,"TE69","7","3 out of 5 stars","-"
"490",15,"Shi Smith",CAR,"WR164","7","4 out of 5 stars","-"
"491",15,"Tyler Davis",FA,"K44","-","-","-"
"492",15,"KhaDarel Hodge",ATL,"WR165","11","4 out of 5 stars","-"
"493",15,"Tyler Badie",DEN,"RB134","9","4 out of 5 stars","-156"
"494",15,"Andy Dalton",CAR,"QB50","7","4 out of 5 stars","-"
"495",16,"Cameron Latu",SF,"TE70","9","3 out of 5 stars","-"
"496",16,"N'Keal Harry",MIN,"WR166","13","3 out of 5 stars","-"
"497",16,"Brian Hoyer",LV,"QB51","13","4 out of 5 stars","-"
"498",16,"Equanimeous St. Brown",CHI,"WR167","13","3 out of 5 stars","-"
"499",16,"Jarrett Stidham",DEN,"QB52","9","4 out of 5 stars","-"
"500",16,"Caleb Huntley",FA,"RB135","-","-","-"
"501",16,"Danny Gray",SF,"WR168","9","3 out of 5 stars","-"
"502",16,"Bryan Edwards",FA,"WR169","-","-","-"
"503",16,"Hendon Hooker",DET,"QB53","9","4 out of 5 stars","-"
"504",16,"Snoop Conner",JAC,"RB136","9","2 out of 5 stars","-"
"505",16,"Jalen Reagor",MIN,"WR170","13","3 out of 5 stars","-"
"506",16,"Dare Ogunbowale",HOU,"RB137","7","3 out of 5 stars","-"
"507",16,"Derius Davis",LAC,"WR171","5","3 out of 5 stars","-"
"508",16,"Trestan Ebner",CHI,"RB138","13","5 out of 5 stars","-"
"509",16,"Gary Brightwell",NYG,"RB139","13","2 out of 5 stars","-"
"510",16,"Hunter Long",LAR,"TE71","10","2 out of 5 stars","-"
"511",16,"Mohamed Ibrahim",DET,"RB140","9","5 out of 5 stars","-"
"512",16,"Lew Nichols III",GB,"RB141","6","4 out of 5 stars","-"
"513",16,"Zack Kuntz",NYJ,"TE72","7","3 out of 5 stars","-"
"514",16,"Jaleel McLaughlin",DEN,"RB142","9","4 out of 5 stars","-"
"515",16,"John Bates",WAS,"TE73","14","3 out of 5 stars","-"
"516",16,"Charlie Kolar",BAL,"TE74","13","4 out of 5 stars","-"
"517",16,"Eric Saubert",MIA,"TE75","10","2 out of 5 stars","-"
"518",16,"Deven Thompkins",TB,"WR172","5","4 out of 5 stars","-"
"519",16,"Marcus Mariota",PHI,"QB54","10","3 out of 5 stars","-"
"520",16,"Brycen Hopkins",LAR,"TE76","10","2 out of 5 stars","-"
"521",16,"O.J. Howard",FA,"TE77","-","-","-"
"522",16,"Dan Arnold",PHI,"TE78","10","2 out of 5 stars","-"
"523",16,"Ray-Ray McCloud III",SF,"WR173","9","3 out of 5 stars","-"
"524",16,"Josh Whyle",TEN,"TE79","7","3 out of 5 stars","-"
"525",16,"Brandon Powell",MIN,"WR174","13","3 out of 5 stars","-"
"526",16,"Malik Cunningham",NE,"QB55","11","2 out of 5 stars","-"
"527",16,"Matt Ryan",FA,"QB56","-","-","-"
"528",16,"Brittain Brown",LV,"RB143","13","3 out of 5 stars","-"
