"RK",TIERS,"PLAYER NAME",TEAM,"POS","BYE WEEK","SOS SEASON","ECR VS. ADP"
"1",1,"Jonathan Taylor",IND,"RB1","14","3 out of 5 stars","0"
"2",1,"Christian McCaffrey",CAR,"RB2","13","3 out of 5 stars","+1"
"3",1,"Austin Ekeler",LAC,"RB3","8","2 out of 5 stars","-1"
"4",1,"Justin Jefferson",MIN,"WR1","7","2 out of 5 stars","+2"
"5",1,"Dalvin Cook",MIN,"RB4","7","4 out of 5 stars","+2"
"6",1,"Cooper Kupp",LAR,"WR2","7","2 out of 5 stars","-2"
"7",1,"Derrick Henry",TEN,"RB5","6","4 out of 5 stars","-2"
"8",2,"Ja'Marr Chase",CIN,"WR3","10","3 out of 5 stars","+1"
"9",2,"Najee Harris",PIT,"RB6","9","3 out of 5 stars","-1"
"10",2,"Joe Mixon",CIN,"RB7","10","3 out of 5 stars","0"
"11",2,"Stefon Diggs",BUF,"WR4","7","4 out of 5 stars","+1"
"12",2,"D'Andre Swift",DET,"RB8","6","4 out of 5 stars","+2"
"13",2,"Travis Kelce",KC,"TE1","8","3 out of 5 stars","0"
"14",2,"Davante Adams",LV,"WR5","6","2 out of 5 stars","-3"
"15",3,"Alvin Kamara",NO,"RB9","14","3 out of 5 stars","+2"
"16",3,"Saquon Barkley",NYG,"RB10","9","3 out of 5 stars","+3"
"17",3,"CeeDee Lamb",DAL,"WR6","9","3 out of 5 stars","+1"
"18",3,"Aaron Jones",GB,"RB11","14","3 out of 5 stars","-2"
"19",3,"Leonard Fournette",TB,"RB12","11","2 out of 5 stars","+6"
"20",3,"Nick Chubb",CLE,"RB13","9","3 out of 5 stars","-5"
"21",3,"Deebo Samuel",SF,"WR7","9","3 out of 5 stars","-1"
"22",3,"Mark Andrews",BAL,"TE2","10","2 out of 5 stars","+2"
"23",3,"Javonte Williams",DEN,"RB14","9","3 out of 5 stars","-2"
"24",3,"Mike Evans",TB,"WR8","11","4 out of 5 stars","+2"
"25",3,"Tyreek Hill",MIA,"WR9","11","2 out of 5 stars","-2"
"26",4,"A.J. Brown",PHI,"WR10","7","4 out of 5 stars","+1"
"27",4,"James Conner",ARI,"RB15","13","2 out of 5 stars","+4"
"28",4,"Keenan Allen",LAC,"WR11","8","3 out of 5 stars","0"
"29",4,"Tee Higgins",CIN,"WR12","10","3 out of 5 stars","+1"
"30",4,"Michael Pittman Jr.",IND,"WR13","14","4 out of 5 stars","+5"
"31",4,"Ezekiel Elliott",DAL,"RB16","9","4 out of 5 stars","-2"
"32",4,"Josh Allen",BUF,"QB1","7","3 out of 5 stars","-10"
"33",4,"DJ Moore",CAR,"WR14","13","3 out of 5 stars","+6"
"34",4,"Kyle Pitts",ATL,"TE3","14","2 out of 5 stars","-1"
"35",4,"Breece Hall",NYJ,"RB17","10","4 out of 5 stars","+3"
"36",4,"Travis Etienne Jr.",JAC,"RB18","11","3 out of 5 stars","+8"
"37",4,"Mike Williams",LAC,"WR15","8","3 out of 5 stars","+9"
"38",4,"Cam Akers",LAR,"RB19","7","2 out of 5 stars","-6"
"39",4,"Courtland Sutton",DEN,"WR16","9","4 out of 5 stars","+12"
"40",5,"Diontae Johnson",PIT,"WR17","9","4 out of 5 stars","+1"
"41",5,"David Montgomery",CHI,"RB20","14","5 out of 5 stars","-5"
"42",5,"Jaylen Waddle",MIA,"WR18","11","2 out of 5 stars","-2"
"43",5,"Justin Herbert",LAC,"QB2","8","3 out of 5 stars","-6"
"44",5,"Terry McLaurin",WAS,"WR19","14","4 out of 5 stars","-1"
"45",5,"Brandin Cooks",HOU,"WR20","6","3 out of 5 stars","+13"
"46",5,"J.K. Dobbins",BAL,"RB21","10","4 out of 5 stars","+15"
"47",5,"Elijah Mitchell",SF,"RB22","9","2 out of 5 stars","+2"
"48",5,"Patrick Mahomes II",KC,"QB3","8","2 out of 5 stars","-14"
"49",5,"George Kittle",SF,"TE4","9","4 out of 5 stars","-7"
"50",5,"AJ Dillon",GB,"RB23","14","3 out of 5 stars","+2"
"51",5,"DK Metcalf",SEA,"WR21","11","4 out of 5 stars","-1"
"52",5,"Lamar Jackson",BAL,"QB4","10","2 out of 5 stars","-4"
"53",5,"Allen Robinson II",LAR,"WR22","7","2 out of 5 stars","+2"
"54",5,"Josh Jacobs",LV,"RB24","6","2 out of 5 stars","-9"
"55",5,"Darren Waller",LV,"TE5","6","2 out of 5 stars","-8"
"56",5,"Marquise Brown",ARI,"WR23","13","2 out of 5 stars","+1"
"57",6,"Darnell Mooney",CHI,"WR24","14","3 out of 5 stars","+16"
"58",6,"Jerry Jeudy",DEN,"WR25","9","4 out of 5 stars","-2"
"59",6,"Kyler Murray",ARI,"QB5","13","2 out of 5 stars","-5"
"60",6,"Jalen Hurts",PHI,"QB6","7","4 out of 5 stars","+4"
"61",6,"Rashod Bateman",BAL,"WR26","10","3 out of 5 stars","+19"
"62",6,"Gabriel Davis",BUF,"WR27","7","4 out of 5 stars","+5"
"63",6,"Michael Thomas",NO,"WR28","14","4 out of 5 stars","+6"
"64",6,"Chase Edmonds",MIA,"RB25","11","4 out of 5 stars","+23"
"65",6,"Dalton Schultz",DAL,"TE6","9","3 out of 5 stars","-5"
"66",6,"Clyde Edwards-Helaire",KC,"RB26","8","3 out of 5 stars","-1"
"67",6,"Damien Harris",NE,"RB27","10","4 out of 5 stars","-4"
"68",6,"Amon-Ra St. Brown",DET,"WR29","6","3 out of 5 stars","-6"
"69",6,"Chris Godwin",TB,"WR30","11","4 out of 5 stars","+2"
"70",6,"Miles Sanders",PHI,"RB28","7","3 out of 5 stars","+2"
"71",6,"Antonio Gibson",WAS,"RB29","14","4 out of 5 stars","-12"
"72",6,"JuJu Smith-Schuster",KC,"WR31","8","2 out of 5 stars","-2"
"73",6,"Amari Cooper",CLE,"WR32","9","4 out of 5 stars","-7"
"74",6,"Elijah Moore",NYJ,"WR33","10","1 out of 5 stars","+8"
"75",6,"Rashaad Penny",SEA,"RB30","11","2 out of 5 stars","+10"
"76",6,"Kareem Hunt",CLE,"RB31","9","3 out of 5 stars","+8"
"77",6,"Joe Burrow",CIN,"QB7","10","2 out of 5 stars","-24"
"78",6,"Tony Pollard",DAL,"RB32","9","4 out of 5 stars","+8"
"79",6,"Rhamondre Stevenson",NE,"RB33","10","4 out of 5 stars","+14"
"80",7,"Adam Thielen",MIN,"WR34","7","2 out of 5 stars","-6"
"81",7,"Dallas Goedert",PHI,"TE7","7","2 out of 5 stars","-6"
"82",7,"T.J. Hockenson",DET,"TE8","6","4 out of 5 stars","-14"
"83",7,"Tom Brady",TB,"QB8","11","3 out of 5 stars","-4"
"84",7,"Cordarrelle Patterson",ATL,"RB34","14","1 out of 5 stars","-3"
"85",7,"Devin Singletary",BUF,"RB35","7","4 out of 5 stars","-8"
"86",7,"Russell Wilson",DEN,"QB9","9","4 out of 5 stars","-10"
"87",7,"Melvin Gordon III",DEN,"RB36","9","3 out of 5 stars","+11"
"88",7,"Dak Prescott",DAL,"QB10","9","3 out of 5 stars","-10"
"89",7,"Brandon Aiyuk",SF,"WR35","9","3 out of 5 stars","+7"
"90",7,"DeVonta Smith",PHI,"WR36","7","4 out of 5 stars","-2"
"91",7,"Dameon Pierce",HOU,"RB37","6","3 out of 5 stars","+20"
"92",7,"Drake London",ATL,"WR37","14","4 out of 5 stars","+7"
"93",7,"Trey Lance",SF,"QB11","9","3 out of 5 stars","+7"
"94",7,"Allen Lazard",GB,"WR38","14","3 out of 5 stars","+8"
"95",7,"Hunter Renfrow",LV,"WR39","6","2 out of 5 stars","-12"
"96",7,"Zach Ertz",ARI,"TE9","13","3 out of 5 stars","-5"
"97",7,"Ken Walker III",SEA,"RB38","11","2 out of 5 stars","-7"
"98",7,"Christian Kirk",JAC,"WR40","11","4 out of 5 stars","+5"
"99",7,"Tyler Lockett",SEA,"WR41","11","4 out of 5 stars","-2"
"100",7,"Matthew Stafford",LAR,"QB12","7","3 out of 5 stars","-6"
"101",7,"Aaron Rodgers",GB,"QB13","14","2 out of 5 stars","-9"
"102",7,"DeAndre Hopkins",ARI,"WR42","13","2 out of 5 stars","-7"
"103",7,"James Cook",BUF,"RB39","7","4 out of 5 stars","+1"
"104",7,"Robert Woods",TEN,"WR43","6","3 out of 5 stars","+1"
"105",7,"Dawson Knox",BUF,"TE10","7","3 out of 5 stars","-16"
"106",7,"Kadarius Toney",NYG,"WR44","9","4 out of 5 stars","+10"
"107",8,"Kirk Cousins",MIN,"QB14","7","3 out of 5 stars","+11"
"108",8,"Michael Carter",NYJ,"RB40","10","4 out of 5 stars","0"
"109",8,"Derek Carr",LV,"QB15","6","2 out of 5 stars","-2"
"110",8,"Darrell Henderson Jr.",LAR,"RB41","7","2 out of 5 stars","+9"
"111",8,"Pat Freiermuth",PIT,"TE11","9","4 out of 5 stars","+9"
"112",8,"Cole Kmet",CHI,"TE12","14","5 out of 5 stars","+17"
"113",8,"Chris Olave",NO,"WR45","14","4 out of 5 stars","-4"
"114",8,"James Robinson",JAC,"RB42","11","3 out of 5 stars","+1"
"115",8,"Nyheim Hines",IND,"RB43","14","3 out of 5 stars","+15"
"116",8,"Treylon Burks",TEN,"WR46","6","3 out of 5 stars","+5"
"117",8,"Chase Claypool",PIT,"WR47","9","4 out of 5 stars","-5"
"118",8,"Kenneth Gainwell",PHI,"RB44","7","3 out of 5 stars","+30"
"119",8,"Alexander Mattison",MIN,"RB45","7","4 out of 5 stars","-2"
"120",8,"Garrett Wilson",NYJ,"WR48","10","1 out of 5 stars","+4"
"121",8,"Tyler Boyd",CIN,"WR49","10","3 out of 5 stars","+11"
"122",8,"Russell Gage",TB,"WR50","11","4 out of 5 stars","0"
"123",8,"Hunter Henry",NE,"TE13","10","4 out of 5 stars","+59"
"124",8,"Skyy Moore",KC,"WR51","8","2 out of 5 stars","+16"
"125",8,"Jakobi Meyers",NE,"WR52","10","4 out of 5 stars","+31"
"126",8,"Tua Tagovailoa",MIA,"QB16","11","2 out of 5 stars","+13"
"127",8,"Brian Robinson Jr.",WAS,"RB46","14","4 out of 5 stars","-13"
"128",8,"Justin Fields",CHI,"QB17","14","4 out of 5 stars","+19"
"129",8,"Mike Gesicki",MIA,"TE14","11","3 out of 5 stars","-16"
"130",8,"Marquez Valdes-Scantling",KC,"WR53","8","2 out of 5 stars","+7"
"131",8,"Jamaal Williams",DET,"RB47","6","4 out of 5 stars","+37"
"132",8,"Khalil Herbert",CHI,"RB48","14","5 out of 5 stars","+27"
"133",8,"J.D. McKissic",WAS,"RB49","14","4 out of 5 stars","+31"
"134",8,"Trevor Lawrence",JAC,"QB18","11","5 out of 5 stars","+33"
"135",8,"George Pickens",PIT,"WR54","9","4 out of 5 stars","0"
"136",8,"Irv Smith Jr.",MIN,"TE15","7","3 out of 5 stars","+35"
"137",8,"Jarvis Landry",NO,"WR55","14","4 out of 5 stars","+6"
"138",8,"DeVante Parker",NE,"WR56","10","4 out of 5 stars","+15"
"139",8,"Tyler Allgeier",ATL,"RB50","14","1 out of 5 stars","+21"
"140",9,"Michael Gallup",DAL,"WR57","9","3 out of 5 stars","+36"
"141",9,"David Njoku",CLE,"TE16","9","4 out of 5 stars","+29"
"142",9,"Rondale Moore",ARI,"WR58","13","2 out of 5 stars","+8"
"143",9,"Albert Okwuegbunam",DEN,"TE17","9","3 out of 5 stars","-16"
"144",9,"DJ Chark Jr.",DET,"WR59","6","3 out of 5 stars","+14"
"145",9,"Noah Fant",SEA,"TE18","11","2 out of 5 stars","+50"
"146",9,"Raheem Mostert",MIA,"RB51","11","4 out of 5 stars","+9"
"147",9,"Julio Jones",TB,"WR60","11","4 out of 5 stars","+2"
"148",9,"Kenny Golladay",NYG,"WR61","9","4 out of 5 stars","-3"
"149",9,"Jahan Dotson",WAS,"WR62","14","4 out of 5 stars","+12"
"150",9,"Isaiah Spiller",LAC,"RB52","8","2 out of 5 stars","-19"
"151",9,"Matt Ryan",IND,"QB19","14","3 out of 5 stars","+26"
"152",9,"Jameis Winston",NO,"QB20","14","3 out of 5 stars","+31"
"153",9,"Rachaad White",TB,"RB53","11","2 out of 5 stars","-9"
"154",9,"Gerald Everett",LAC,"TE19","8","4 out of 5 stars","+45"
"155",9,"Robert Tonyan",GB,"TE20","14","1 out of 5 stars","+33"
"156",9,"Tyler Higbee",LAR,"TE21","7","3 out of 5 stars","+55"
"157",9,"Nico Collins",HOU,"WR63","6","3 out of 5 stars","+50"
"158",9,"Ryan Tannehill",TEN,"QB21","6","4 out of 5 stars","+11"
"159",9,"Evan Engram",JAC,"TE22","11","4 out of 5 stars","+31"
"160",9,"Austin Hooper",TEN,"TE23","6","5 out of 5 stars","+59"
"161",9,"Corey Davis",NYJ,"WR64","10","1 out of 5 stars","+56"
"162",9,"Buffalo Bills",BUF,"DST1","7","4 out of 5 stars","-61"
"163",9,"Joshua Palmer",LAC,"WR65","8","3 out of 5 stars","+50"
"164",9,"Mac Jones",NE,"QB22","10","4 out of 5 stars","+2"
"165",9,"Daniel Jones",NYG,"QB23","9","5 out of 5 stars","+74"
"166",9,"Mecole Hardman",KC,"WR66","8","2 out of 5 stars","-9"
"167",9,"Tampa Bay Buccaneers",TB,"DST2","11","4 out of 5 stars","-57"
"168",9,"Marlon Mack",HOU,"RB54","6","3 out of 5 stars","-14"
"169",9,"Robbie Anderson",CAR,"WR67","13","3 out of 5 stars","+46"
"170",9,"Mark Ingram II",NO,"RB55","14","3 out of 5 stars","+5"
"171",9,"K.J. Osborn",MIN,"WR68","7","2 out of 5 stars","+45"
"172",9,"Zamir White",LV,"RB56","6","2 out of 5 stars","+22"
"173",9,"San Francisco 49ers",SF,"DST3","9","4 out of 5 stars","-39"
"174",10,"Van Jefferson",LAR,"WR69","7","2 out of 5 stars","+36"
"175",10,"Sony Michel",MIA,"RB57","11","4 out of 5 stars","+4"
"176",10,"Jameson Williams",DET,"WR70","6","3 out of 5 stars","-3"
"177",10,"Marvin Jones Jr.",JAC,"WR71","11","4 out of 5 stars","+41"
"178",10,"Gus Edwards",BAL,"RB58","10","4 out of 5 stars","+8"
"179",10,"Indianapolis Colts",IND,"DST4","14","3 out of 5 stars","-37"
"180",10,"Darrel Williams",ARI,"RB59","13","2 out of 5 stars","+1"
"181",10,"Hayden Hurst",CIN,"TE24","10","2 out of 5 stars","+31"
"182",10,"Logan Thomas",WAS,"TE25","14","4 out of 5 stars","+60"
"183",10,"Justin Tucker",BAL,"K1","10","3 out of 5 stars","-77"
"184",10,"D'Onta Foreman",CAR,"RB60","13","3 out of 5 stars","+3"
"185",10,"Wan'Dale Robinson",NYG,"WR72","9","4 out of 5 stars","+39"
"186",10,"Jalen Tolbert",DAL,"WR73","9","3 out of 5 stars","-21"
"187",10,"Denver Broncos",DEN,"DST5","9","3 out of 5 stars","-36"
"188",10,"Carson Wentz",WAS,"QB24","14","4 out of 5 stars","+9"
"189",10,"Christian Watson",GB,"WR74","14","3 out of 5 stars","-26"
"190",10,"Jared Goff",DET,"QB25","6","3 out of 5 stars","+15"
"191",10,"New Orleans Saints",NO,"DST6","14","3 out of 5 stars","-53"
"192",10,"Los Angeles Rams",LAR,"DST7","7","3 out of 5 stars","-56"
"193",10,"New England Patriots",NE,"DST8","10","3 out of 5 stars","-31"
"194",10,"Tyler Bass",BUF,"K2","7","4 out of 5 stars","-48"
"195",10,"Zach Wilson",NYJ,"QB26","10","1 out of 5 stars","+73"
"196",10,"KJ Hamler",DEN,"WR75","9","4 out of 5 stars","+49"
"197",10,"Isiah Pacheco",KC,"RB61","8","3 out of 5 stars","-45"
"198",10,"Ronald Jones II",KC,"RB62","8","3 out of 5 stars","-72"
"199",10,"Matt Gay",LAR,"K3","7","2 out of 5 stars","-58"
"200",10,"Donovan Peoples-Jones",CLE,"WR76","9","4 out of 5 stars","+34"
"201",10,"Curtis Samuel",WAS,"WR77","14","4 out of 5 stars","+30"
"202",10,"Alec Pierce",IND,"WR78","14","4 out of 5 stars","+12"
"203",10,"Los Angeles Chargers",LAC,"DST9","8","4 out of 5 stars","-3"
"204",10,"Parris Campbell",IND,"WR79","14","4 out of 5 stars","+65"
"205",10,"Isaiah McKenzie",BUF,"WR80","7","4 out of 5 stars","-20"
"206",10,"Jamison Crowder",BUF,"WR81","7","4 out of 5 stars","+21"
"207",10,"Brevin Jordan",HOU,"TE26","6","3 out of 5 stars","+79"
"208",10,"Kendrick Bourne",NE,"WR82","10","4 out of 5 stars","+71"
"209",10,"Dallas Cowboys",DAL,"DST10","9","2 out of 5 stars","-84"
"210",10,"Evan McPherson",CIN,"K4","10","0 out of 5 stars","-87"
"211",10,"Daniel Carlson",LV,"K5","6","2 out of 5 stars","-83"
"212",10,"Boston Scott",PHI,"RB63","7","3 out of 5 stars","+51"
"213",10,"Davis Mills",HOU,"QB27","6","4 out of 5 stars","+24"
"214",10,"David Bell",CLE,"WR83","9","4 out of 5 stars","+26"
"215",10,"Baker Mayfield",CAR,"QB28","13","3 out of 5 stars","-31"
"216",10,"Green Bay Packers",GB,"DST11","14","3 out of 5 stars","-24"
"217",10,"Miami Dolphins",MIA,"DST12","11","3 out of 5 stars","-16"
"218",10,"Samaje Perine",CIN,"RB64","10","3 out of 5 stars","+48"
"219",10,"Ryan Succop",TB,"K6","11","1 out of 5 stars","+1"
"220",10,"A.J. Green",ARI,"WR84","13","2 out of 5 stars","+54"
